wind_mw,solar_mw,electrolyzer_mw,h2_turbine_mw,storage_mwh_h2,gas_ccs_capacity_mw,annual_gas_generation_mwh,annual_direct_renewable_mwh,annual_h2_turbine_output_mwh,annual_curtailed_surplus_mwh,end_soc_pct,min_soc_pct,capex_total_gbp,opex_lifecycle_undiscounted_gbp,opex_lifecycle_discounted_gbp,objective_total_expenditure_gbp
0.0,0.0,15000.0,4000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,128068181818.18182,151794140967.3337,151794140967.3337,279862322785.5155
0.0,0.0,15000.0,6000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,55168181818.181816,182589817672.9337,182589817672.9337,237757999491.1155
0.0,0.0,15000.0,6000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,70168181818.18182,176730682331.8137,176730682331.8137,246898864149.9955
0.0,0.0,15000.0,6000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,85168181818.18182,170871546990.69373,170871546990.69373,256039728808.87555
0.0,0.0,15000.0,6000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,100168181818.18182,165012411649.5737,165012411649.5737,265180593467.75552
0.0,0.0,15000.0,6000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,115168181818.18182,159153276308.4537,159153276308.4537,274321458126.63553
0.0,0.0,15000.0,6000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,130168181818.18182,153294140967.3337,153294140967.3337,283462322785.5155
0.0,0.0,15000.0,8000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,57268181818.181816,184089817672.9337,184089817672.9337,241357999491.1155
0.0,0.0,15000.0,8000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,72268181818.18182,178230682331.8137,178230682331.8137,250498864149.9955
0.0,0.0,15000.0,8000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,87268181818.18182,172371546990.69373,172371546990.69373,259639728808.87555
0.0,0.0,15000.0,8000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,102268181818.18182,166512411649.5737,166512411649.5737,268780593467.75552
