time,wind_mw,demand_mw,surplus_mw,deficit_mw,charge_h2_mwh_potential,charge_h2_mwh_actual,discharge_h2_mwh_needed,discharge_h2_mwh_actual,curtailed_surplus_electric_mwh,unmet_electric_mwh,soc_start_mwh,soc_end_mwh,soc_end_pct
2019-01-02 12:00,0.467038,8200.0,0.0,8199.532962,0.0,0.0,12811.770253124998,12811.770253124998,0.0,0.0,111774437.1370283,111761625.36677518,99.57762116437718
2019-01-02 13:00,0.389099,8200.0,0.0,8199.610901,0.0,0.0,12811.8920328125,12811.8920328125,0.0,0.0,111761625.36677518,111748813.47474237,99.56620599636172
2019-01-02 14:00,0.220243,8200.0,0.0,8199.779757,0.0,0.0,12812.1558703125,12812.1558703125,0.0,0.0,111748813.47474237,111736001.31887205,99.55479059327173
2019-01-02 15:00,0.046543,8200.0,0.0,8199.953457,0.0,0.0,12812.4272765625,12812.4272765625,0.0,0.0,111736001.31887205,111723188.89159548,99.54337494836362
2019-01-02 16:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111723188.89159548,111710376.39159548,99.53195923866019
2019-01-02 17:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111710376.39159548,111697563.89159548,99.52054352895678
2019-01-02 18:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111697563.89159548,111684751.39159548,99.50912781925338
2019-01-02 19:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111684751.39159548,111671938.89159548,99.49771210954997
2019-01-02 20:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111671938.89159548,111659126.39159548,99.48629639984655
2019-01-02 21:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111659126.39159548,111646313.89159548,99.47488069014314
2019-01-02 22:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111646313.89159548,111633501.39159548,99.46346498043972
2019-01-02 23:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111633501.39159548,111620688.89159548,99.45204927073632
2019-01-03 00:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111620688.89159548,111607876.39159548,99.44063356103291
2019-01-03 01:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111607876.39159548,111595063.89159548,99.42921785132948
2019-01-03 02:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111595063.89159548,111582251.39159548,99.41780214162608
2019-01-03 03:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111582251.39159548,111569438.89159548,99.40638643192267
2019-01-03 04:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111569438.89159548,111556626.39159548,99.39497072221926
2019-01-03 05:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111556626.39159548,111543813.89159548,99.38355501251584
2019-01-03 06:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111543813.89159548,111531001.39159548,99.37213930281243
2019-01-03 07:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,111531001.39159548,111518188.89159548,99.36072359310903
2019-01-03 08:00,0.011,8200.0,0.0,8199.989,0.0,0.0,12812.482812499999,12812.482812499999,0.0,0.0,111518188.89159548,111505376.40878299,99.34930789871937
2019-01-03 09:00,0.100274,8200.0,0.0,8199.899726,0.0,0.0,12812.343321875,12812.343321875,0.0,0.0,111505376.40878299,111492564.06546111,99.33789232861339
2019-01-03 10:00,0.211947,8200.0,0.0,8199.788053,0.0,0.0,12812.1688328125,12812.1688328125,0.0,0.0,111492564.06546111,111479751.8966283,99.32647691397405
2019-01-03 11:00,0.278233,8200.0,0.0,8199.721767,0.0,0.0,12812.065260937501,12812.065260937501,0.0,0.0,111479751.8966283,111466939.83136737,99.31506159161542
2019-01-03 12:00,0.262237,8200.0,0.0,8199.737763,0.0,0.0,12812.090254687499,12812.090254687499,0.0,0.0,111466939.83136737,111454127.74111268,99.30364624698778
